legacy_region_id,canonical_region_id,geometry_feature_id,mapping_status,boundary_version_from,boundary_version_to,requires_user_review,notes
gb-22746128B94284518008212,idn-adm2-gb-22746128b94284518008212,gb-22746128B94284518008212,remapped_to_canonical_id,IDN-ADM2-2020-CODAB-geoboundaries,IDN-ADM2-2020-geoboundaries-22746128,no,Adapter maps legacy geometry ID to canonical stable ID; geometry ID is unchanged in GeoJSON for compatibility.
gb-22746128B8182037452639,idn-adm2-gb-22746128b8182037452639,gb-22746128B8182037452639,remapped_to_canonical_id,IDN-ADM2-2020-CODAB-geoboundaries,IDN-ADM2-2020-geoboundaries-22746128,no,Adapter maps legacy geometry ID to canonical stable ID; geometry ID is unchanged in GeoJSON for compatibility.
gb-22746128B69090577702614,idn-adm2-gb-22746128b69090577702614,gb-22746128B69090577702614,remapped_to_canonical_id,IDN-ADM2-2020-CODAB-geoboundaries,IDN-ADM2-2020-geoboundaries-22746128,no,Adapter maps legacy geometry ID to canonical stable ID; geometry ID is unchanged in GeoJSON for compatibility.
gb-22746128B61967707401144,idn-adm2-gb-22746128b61967707401144,gb-22746128B61967707401144,remapped_to_canonical_id,IDN-ADM2-2020-CODAB-geoboundaries,IDN-ADM2-2020-geoboundaries-22746128,no,Adapter maps legacy geometry ID to canonical stable ID; geometry ID is unchanged in GeoJSON for compatibility.
gb-22746128B43033686501526,idn-adm2-gb-22746128b43033686501526,gb-22746128B43033686501526,remapped_to_canonical_id,IDN-ADM2-2020-CODAB-geoboundaries,IDN-ADM2-2020-geoboundaries-22746128,no,Adapter maps legacy geometry ID to canonical stable ID; geometry ID is unchanged in GeoJSON for compatibility.
gb-22746128B44289127403365,idn-adm2-gb-22746128b44289127403365,gb-22746128B44289127403365,remapped_to_canonical_id,IDN-ADM2-2020-CODAB-geoboundaries,IDN-ADM2-2020-geoboundaries-22746128,no,Adapter maps legacy geometry ID to canonical stable ID; geometry ID is unchanged in GeoJSON for compatibility.
gb-22746128B27765258797580,idn-adm2-gb-22746128b27765258797580,gb-22746128B27765258797580,ambiguous_metadata,IDN-ADM2-2020-CODAB-geoboundaries,IDN-ADM2-2020-geoboundaries-22746128,yes,"Geometry feature remains usable by legacy geometry ID, but official metadata is unresolved."
gb-22746128B93368126922918,idn-adm2-gb-22746128b93368126922918,gb-22746128B93368126922918,remapped_to_canonical_id,IDN-ADM2-2020-CODAB-geoboundaries,IDN-ADM2-2020-geoboundaries-22746128,no,Adapter maps legacy geometry ID to canonical stable ID; geometry ID is unchanged in GeoJSON for compatibility.
gb-22746128B55621143702768,idn-adm2-gb-22746128b55621143702768,gb-22746128B55621143702768,remapped_to_canonical_id,IDN-ADM2-2020-CODAB-geoboundaries,IDN-ADM2-2020-geoboundaries-22746128,no,Adapter maps legacy geometry ID to canonical stable ID; geometry ID is unchanged in GeoJSON for compatibility.
gb-22746128B75924443266043,idn-adm2-gb-22746128b75924443266043,gb-22746128B75924443266043,remapped_to_canonical_id,IDN-ADM2-2020-CODAB-geoboundaries,IDN-ADM2-2020-geoboundaries-22746128,no,Adapter maps legacy geometry ID to canonical stable ID; geometry ID is unchanged in GeoJSON for compatibility.
gb-22746128B75065966155231,idn-adm2-gb-22746128b75065966155231,gb-22746128B75065966155231,remapped_to_canonical_id,IDN-ADM2-2020-CODAB-geoboundaries,IDN-ADM2-2020-geoboundaries-22746128,no,Adapter maps legacy geometry ID to canonical stable ID; geometry ID is unchanged in GeoJSON for compatibility.
gb-22746128B23995987640193,idn-adm2-gb-22746128b23995987640193,gb-22746128B23995987640193,remapped_to_canonical_id,IDN-ADM2-2020-CODAB-geoboundaries,IDN-ADM2-2020-geoboundaries-22746128,no,Adapter maps legacy geometry ID to canonical stable ID; geometry ID is unchanged in GeoJSON for compatibility.
gb-22746128B7095356521044,idn-adm2-gb-22746128b7095356521044,gb-22746128B7095356521044,remapped_to_canonical_id,IDN-ADM2-2020-CODAB-geoboundaries,IDN-ADM2-2020-geoboundaries-22746128,no,Adapter maps legacy geometry ID to canonical stable ID; geometry ID is unchanged in GeoJSON for compatibility.
gb-22746128B84107388414918,idn-adm2-gb-22746128b84107388414918,gb-22746128B84107388414918,remapped_to_canonical_id,IDN-ADM2-2020-CODAB-geoboundaries,IDN-ADM2-2020-geoboundaries-22746128,no,Adapter maps legacy geometry ID to canonical stable ID; geometry ID is unchanged in GeoJSON for compatibility.
gb-22746128B62127435888540,idn-adm2-gb-22746128b62127435888540,gb-22746128B62127435888540,remapped_to_canonical_id,IDN-ADM2-2020-CODAB-geoboundaries,IDN-ADM2-2020-geoboundaries-22746128,no,Adapter maps legacy geometry ID to canonical stable ID; geometry ID is unchanged in GeoJSON for compatibility.
gb-22746128B62762388436916,idn-adm2-gb-22746128b62762388436916,gb-22746128B62762388436916,remapped_to_canonical_id,IDN-ADM2-2020-CODAB-geoboundaries,IDN-ADM2-2020-geoboundaries-22746128,no,Adapter maps legacy geometry ID to canonical stable ID; geometry ID is unchanged in GeoJSON for compatibility.
gb-22746128B74428971192525,idn-adm2-gb-22746128b74428971192525,gb-22746128B74428971192525,remapped_to_canonical_id,IDN-ADM2-2020-CODAB-geoboundaries,IDN-ADM2-2020-geoboundaries-22746128,no,Adapter maps legacy geometry ID to canonical stable ID; geometry ID is unchanged in GeoJSON for compatibility.
gb-22746128B4401734887211,idn-adm2-gb-22746128b4401734887211,gb-22746128B4401734887211,remapped_to_canonical_id,IDN-ADM2-2020-CODAB-geoboundaries,IDN-ADM2-2020-geoboundaries-22746128,no,Adapter maps legacy geometry ID to canonical stable ID; geometry ID is unchanged in GeoJSON for compatibility.
gb-22746128B57273633041967,idn-adm2-gb-22746128b57273633041967,gb-22746128B57273633041967,remapped_to_canonical_id,IDN-ADM2-2020-CODAB-geoboundaries,IDN-ADM2-2020-geoboundaries-22746128,no,Adapter maps legacy geometry ID to canonical stable ID; geometry ID is unchanged in GeoJSON for compatibility.
gb-22746128B49036162018248,idn-adm2-gb-22746128b49036162018248,gb-22746128B49036162018248,remapped_to_canonical_id,IDN-ADM2-2020-CODAB-geoboundaries,IDN-ADM2-2020-geoboundaries-22746128,no,Adapter maps legacy geometry ID to canonical stable ID; geometry ID is unchanged in GeoJSON for compatibility.
gb-22746128B16659764843822,idn-adm2-gb-22746128b16659764843822,gb-22746128B16659764843822,remapped_to_canonical_id,IDN-ADM2-2020-CODAB-geoboundaries,IDN-ADM2-2020-geoboundaries-22746128,no,Adapter maps legacy geometry ID to canonical stable ID; geometry ID is unchanged in GeoJSON for compatibility.
gb-22746128B55433427549228,idn-adm2-gb-22746128b55433427549228,gb-22746128B55433427549228,remapped_to_canonical_id,IDN-ADM2-2020-CODAB-geoboundaries,IDN-ADM2-2020-geoboundaries-22746128,no,Adapter maps legacy geometry ID to canonical stable ID; geometry ID is unchanged in GeoJSON for compatibility.
gb-22746128B45262154134474,idn-adm2-gb-22746128b45262154134474,gb-22746128B45262154134474,remapped_to_canonical_id,IDN-ADM2-2020-CODAB-geoboundaries,IDN-ADM2-2020-geoboundaries-22746128,no,Adapter maps legacy geometry ID to canonical stable ID; geometry ID is unchanged in GeoJSON for compatibility.
gb-22746128B21145180666794,idn-adm2-gb-22746128b21145180666794,gb-22746128B21145180666794,remapped_to_canonical_id,IDN-ADM2-2020-CODAB-geoboundaries,IDN-ADM2-2020-geoboundaries-22746128,no,Adapter maps legacy geometry ID to canonical stable ID; geometry ID is unchanged in GeoJSON for compatibility.
gb-22746128B73767534141998,idn-adm2-gb-22746128b73767534141998,gb-22746128B73767534141998,remapped_to_canonical_id,IDN-ADM2-2020-CODAB-geoboundaries,IDN-ADM2-2020-geoboundaries-22746128,no,Adapter maps legacy geometry ID to canonical stable ID; geometry ID is unchanged in GeoJSON for compatibility.
gb-22746128B6914990948320,idn-adm2-gb-22746128b6914990948320,gb-22746128B6914990948320,remapped_to_canonical_id,IDN-ADM2-2020-CODAB-geoboundaries,IDN-ADM2-2020-geoboundaries-22746128,no,Adapter maps legacy geometry ID to canonical stable ID; geometry ID is unchanged in GeoJSON for compatibility.
gb-22746128B62947944336237,idn-adm2-gb-22746128b62947944336237,gb-22746128B62947944336237,remapped_to_canonical_id,IDN-ADM2-2020-CODAB-geoboundaries,IDN-ADM2-2020-geoboundaries-22746128,no,Adapter maps legacy geometry ID to canonical stable ID; geometry ID is unchanged in GeoJSON for compatibility.
gb-22746128B97954273808268,idn-adm2-gb-22746128b97954273808268,gb-22746128B97954273808268,remapped_to_canonical_id,IDN-ADM2-2020-CODAB-geoboundaries,IDN-ADM2-2020-geoboundaries-22746128,no,Adapter maps legacy geometry ID to canonical stable ID; geometry ID is unchanged in GeoJSON for compatibility.
gb-22746128B41866695352092,idn-adm2-gb-22746128b41866695352092,gb-22746128B41866695352092,remapped_to_canonical_id,IDN-ADM2-2020-CODAB-geoboundaries,IDN-ADM2-2020-geoboundaries-22746128,no,Adapter maps legacy geometry ID to canonical stable ID; geometry ID is unchanged in GeoJSON for compatibility.
gb-22746128B38668827904245,idn-adm2-gb-22746128b38668827904245,gb-22746128B38668827904245,remapped_to_canonical_id,IDN-ADM2-2020-CODAB-geoboundaries,IDN-ADM2-2020-geoboundaries-22746128,no,Adapter maps legacy geometry ID to canonical stable ID; geometry ID is unchanged in GeoJSON for compatibility.
gb-22746128B98880758851169,idn-adm2-gb-22746128b98880758851169,gb-22746128B98880758851169,remapped_to_canonical_id,IDN-ADM2-2020-CODAB-geoboundaries,IDN-ADM2-2020-geoboundaries-22746128,no,Adapter maps legacy geometry ID to canonical stable ID; geometry ID is unchanged in GeoJSON for compatibility.
gb-22746128B55307338459902,idn-adm2-gb-22746128b55307338459902,gb-22746128B55307338459902,remapped_to_canonical_id,IDN-ADM2-2020-CODAB-geoboundaries,IDN-ADM2-2020-geoboundaries-22746128,no,Adapter maps legacy geometry ID to canonical stable ID; geometry ID is unchanged in GeoJSON for compatibility.
gb-22746128B90862663975631,idn-adm2-gb-22746128b90862663975631,gb-22746128B90862663975631,remapped_to_canonical_id,IDN-ADM2-2020-CODAB-geoboundaries,IDN-ADM2-2020-geoboundaries-22746128,no,Adapter maps legacy geometry ID to canonical stable ID; geometry ID is unchanged in GeoJSON for compatibility.
gb-22746128B76070527787319,idn-adm2-gb-22746128b76070527787319,gb-22746128B76070527787319,remapped_to_canonical_id,IDN-ADM2-2020-CODAB-geoboundaries,IDN-ADM2-2020-geoboundaries-22746128,no,Adapter maps legacy geometry ID to canonical stable ID; geometry ID is unchanged in GeoJSON for compatibility.
gb-22746128B94521952332625,idn-adm2-gb-22746128b94521952332625,gb-22746128B94521952332625,remapped_to_canonical_id,IDN-ADM2-2020-CODAB-geoboundaries,IDN-ADM2-2020-geoboundaries-22746128,no,Adapter maps legacy geometry ID to canonical stable ID; geometry ID is unchanged in GeoJSON for compatibility.
gb-22746128B1110744719374,idn-adm2-gb-22746128b1110744719374,gb-22746128B1110744719374,remapped_to_canonical_id,IDN-ADM2-2020-CODAB-geoboundaries,IDN-ADM2-2020-geoboundaries-22746128,no,Adapter maps legacy geometry ID to canonical stable ID; geometry ID is unchanged in GeoJSON for compatibility.
gb-22746128B26232805086319,idn-adm2-gb-22746128b26232805086319,gb-22746128B26232805086319,remapped_to_canonical_id,IDN-ADM2-2020-CODAB-geoboundaries,IDN-ADM2-2020-geoboundaries-22746128,no,Adapter maps legacy geometry ID to canonical stable ID; geometry ID is unchanged in GeoJSON for compatibility.
gb-22746128B56340035124164,idn-adm2-gb-22746128b56340035124164,gb-22746128B56340035124164,ambiguous_metadata,IDN-ADM2-2020-CODAB-geoboundaries,IDN-ADM2-2020-geoboundaries-22746128,yes,"Geometry feature remains usable by legacy geometry ID, but official metadata is unresolved."
gb-22746128B50341569898666,idn-adm2-gb-22746128b50341569898666,gb-22746128B50341569898666,ambiguous_metadata,IDN-ADM2-2020-CODAB-geoboundaries,IDN-ADM2-2020-geoboundaries-22746128,yes,"Geometry feature remains usable by legacy geometry ID, but official metadata is unresolved."
gb-22746128B43524249433579,idn-adm2-gb-22746128b43524249433579,gb-22746128B43524249433579,remapped_to_canonical_id,IDN-ADM2-2020-CODAB-geoboundaries,IDN-ADM2-2020-geoboundaries-22746128,no,Adapter maps legacy geometry ID to canonical stable ID; geometry ID is unchanged in GeoJSON for compatibility.
gb-22746128B30313932055345,idn-adm2-gb-22746128b30313932055345,gb-22746128B30313932055345,remapped_to_canonical_id,IDN-ADM2-2020-CODAB-geoboundaries,IDN-ADM2-2020-geoboundaries-22746128,no,Adapter maps legacy geometry ID to canonical stable ID; geometry ID is unchanged in GeoJSON for compatibility.
gb-22746128B87647472826371,idn-adm2-gb-22746128b87647472826371,gb-22746128B87647472826371,remapped_to_canonical_id,IDN-ADM2-2020-CODAB-geoboundaries,IDN-ADM2-2020-geoboundaries-22746128,no,Adapter maps legacy geometry ID to canonical stable ID; geometry ID is unchanged in GeoJSON for compatibility.
gb-22746128B56869239776422,idn-adm2-gb-22746128b56869239776422,gb-22746128B56869239776422,remapped_to_canonical_id,IDN-ADM2-2020-CODAB-geoboundaries,IDN-ADM2-2020-geoboundaries-22746128,no,Adapter maps legacy geometry ID to canonical stable ID; geometry ID is unchanged in GeoJSON for compatibility.
gb-22746128B56140662064287,idn-adm2-gb-22746128b56140662064287,gb-22746128B56140662064287,remapped_to_canonical_id,IDN-ADM2-2020-CODAB-geoboundaries,IDN-ADM2-2020-geoboundaries-22746128,no,Adapter maps legacy geometry ID to canonical stable ID; geometry ID is unchanged in GeoJSON for compatibility.
gb-22746128B8866265958554,idn-adm2-gb-22746128b8866265958554,gb-22746128B8866265958554,ambiguous_metadata,IDN-ADM2-2020-CODAB-geoboundaries,IDN-ADM2-2020-geoboundaries-22746128,yes,"Geometry feature remains usable by legacy geometry ID, but official metadata is unresolved."
gb-22746128B54632748429230,idn-adm2-gb-22746128b54632748429230,gb-22746128B54632748429230,remapped_to_canonical_id,IDN-ADM2-2020-CODAB-geoboundaries,IDN-ADM2-2020-geoboundaries-22746128,no,Adapter maps legacy geometry ID to canonical stable ID; geometry ID is unchanged in GeoJSON for compatibility.
gb-22746128B88480653802061,idn-adm2-gb-22746128b88480653802061,gb-22746128B88480653802061,remapped_to_canonical_id,IDN-ADM2-2020-CODAB-geoboundaries,IDN-ADM2-2020-geoboundaries-22746128,no,Adapter maps legacy geometry ID to canonical stable ID; geometry ID is unchanged in GeoJSON for compatibility.
gb-22746128B41463091507887,idn-adm2-gb-22746128b41463091507887,gb-22746128B41463091507887,remapped_to_canonical_id,IDN-ADM2-2020-CODAB-geoboundaries,IDN-ADM2-2020-geoboundaries-22746128,no,Adapter maps legacy geometry ID to canonical stable ID; geometry ID is unchanged in GeoJSON for compatibility.
gb-22746128B6545713511337,idn-adm2-gb-22746128b6545713511337,gb-22746128B6545713511337,remapped_to_canonical_id,IDN-ADM2-2020-CODAB-geoboundaries,IDN-ADM2-2020-geoboundaries-22746128,no,Adapter maps legacy geometry ID to canonical stable ID; geometry ID is unchanged in GeoJSON for compatibility.
gb-22746128B78864950196660,idn-adm2-gb-22746128b78864950196660,gb-22746128B78864950196660,remapped_to_canonical_id,IDN-ADM2-2020-CODAB-geoboundaries,IDN-ADM2-2020-geoboundaries-22746128,no,Adapter maps legacy geometry ID to canonical stable ID; geometry ID is unchanged in GeoJSON for compatibility.
gb-22746128B65559589019405,idn-adm2-gb-22746128b65559589019405,gb-22746128B65559589019405,remapped_to_canonical_id,IDN-ADM2-2020-CODAB-geoboundaries,IDN-ADM2-2020-geoboundaries-22746128,no,Adapter maps legacy geometry ID to canonical stable ID; geometry ID is unchanged in GeoJSON for compatibility.
gb-22746128B39960960221771,idn-adm2-gb-22746128b39960960221771,gb-22746128B39960960221771,remapped_to_canonical_id,IDN-ADM2-2020-CODAB-geoboundaries,IDN-ADM2-2020-geoboundaries-22746128,no,Adapter maps legacy geometry ID to canonical stable ID; geometry ID is unchanged in GeoJSON for compatibility.
gb-22746128B2349164731379,idn-adm2-gb-22746128b2349164731379,gb-22746128B2349164731379,remapped_to_canonical_id,IDN-ADM2-2020-CODAB-geoboundaries,IDN-ADM2-2020-geoboundaries-22746128,no,Adapter maps legacy geometry ID to canonical stable ID; geometry ID is unchanged in GeoJSON for compatibility.
gb-22746128B65468173429736,idn-adm2-gb-22746128b65468173429736,gb-22746128B65468173429736,remapped_to_canonical_id,IDN-ADM2-2020-CODAB-geoboundaries,IDN-ADM2-2020-geoboundaries-22746128,no,Adapter maps legacy geometry ID to canonical stable ID; geometry ID is unchanged in GeoJSON for compatibility.
gb-22746128B49136567123703,idn-adm2-gb-22746128b49136567123703,gb-22746128B49136567123703,remapped_to_canonical_id,IDN-ADM2-2020-CODAB-geoboundaries,IDN-ADM2-2020-geoboundaries-22746128,no,Adapter maps legacy geometry ID to canonical stable ID; geometry ID is unchanged in GeoJSON for compatibility.
gb-22746128B5634485200629,idn-adm2-gb-22746128b5634485200629,gb-22746128B5634485200629,remapped_to_canonical_id,IDN-ADM2-2020-CODAB-geoboundaries,IDN-ADM2-2020-geoboundaries-22746128,no,Adapter maps legacy geometry ID to canonical stable ID; geometry ID is unchanged in GeoJSON for compatibility.
gb-22746128B80893459197040,idn-adm2-gb-22746128b80893459197040,gb-22746128B80893459197040,remapped_to_canonical_id,IDN-ADM2-2020-CODAB-geoboundaries,IDN-ADM2-2020-geoboundaries-22746128,no,Adapter maps legacy geometry ID to canonical stable ID; geometry ID is unchanged in GeoJSON for compatibility.
gb-22746128B41361424069199,idn-adm2-gb-22746128b41361424069199,gb-22746128B41361424069199,remapped_to_canonical_id,IDN-ADM2-2020-CODAB-geoboundaries,IDN-ADM2-2020-geoboundaries-22746128,no,Adapter maps legacy geometry ID to canonical stable ID; geometry ID is unchanged in GeoJSON for compatibility.
gb-22746128B27819456459641,idn-adm2-gb-22746128b27819456459641,gb-22746128B27819456459641,remapped_to_canonical_id,IDN-ADM2-2020-CODAB-geoboundaries,IDN-ADM2-2020-geoboundaries-22746128,no,Adapter maps legacy geometry ID to canonical stable ID; geometry ID is unchanged in GeoJSON for compatibility.
gb-22746128B57997288446056,idn-adm2-gb-22746128b57997288446056,gb-22746128B57997288446056,remapped_to_canonical_id,IDN-ADM2-2020-CODAB-geoboundaries,IDN-ADM2-2020-geoboundaries-22746128,no,Adapter maps legacy geometry ID to canonical stable ID; geometry ID is unchanged in GeoJSON for compatibility.
gb-22746128B58641314112332,idn-adm2-gb-22746128b58641314112332,gb-22746128B58641314112332,remapped_to_canonical_id,IDN-ADM2-2020-CODAB-geoboundaries,IDN-ADM2-2020-geoboundaries-22746128,no,Adapter maps legacy geometry ID to canonical stable ID; geometry ID is unchanged in GeoJSON for compatibility.
gb-22746128B90822416479405,idn-adm2-gb-22746128b90822416479405,gb-22746128B90822416479405,remapped_to_canonical_id,IDN-ADM2-2020-CODAB-geoboundaries,IDN-ADM2-2020-geoboundaries-22746128,no,Adapter maps legacy geometry ID to canonical stable ID; geometry ID is unchanged in GeoJSON for compatibility.
gb-22746128B63262525003276,idn-adm2-gb-22746128b63262525003276,gb-22746128B63262525003276,remapped_to_canonical_id,IDN-ADM2-2020-CODAB-geoboundaries,IDN-ADM2-2020-geoboundaries-22746128,no,Adapter maps legacy geometry ID to canonical stable ID; geometry ID is unchanged in GeoJSON for compatibility.
gb-22746128B73491405172020,idn-adm2-gb-22746128b73491405172020,gb-22746128B73491405172020,remapped_to_canonical_id,IDN-ADM2-2020-CODAB-geoboundaries,IDN-ADM2-2020-geoboundaries-22746128,no,Adapter maps legacy geometry ID to canonical stable ID; geometry ID is unchanged in GeoJSON for compatibility.
gb-22746128B44891092584435,idn-adm2-gb-22746128b44891092584435,gb-22746128B44891092584435,remapped_to_canonical_id,IDN-ADM2-2020-CODAB-geoboundaries,IDN-ADM2-2020-geoboundaries-22746128,no,Adapter maps legacy geometry ID to canonical stable ID; geometry ID is unchanged in GeoJSON for compatibility.
gb-22746128B3341090541732,idn-adm2-gb-22746128b3341090541732,gb-22746128B3341090541732,remapped_to_canonical_id,IDN-ADM2-2020-CODAB-geoboundaries,IDN-ADM2-2020-geoboundaries-22746128,no,Adapter maps legacy geometry ID to canonical stable ID; geometry ID is unchanged in GeoJSON for compatibility.
gb-22746128B13218426778114,idn-adm2-gb-22746128b13218426778114,gb-22746128B13218426778114,remapped_to_canonical_id,IDN-ADM2-2020-CODAB-geoboundaries,IDN-ADM2-2020-geoboundaries-22746128,no,Adapter maps legacy geometry ID to canonical stable ID; geometry ID is unchanged in GeoJSON for compatibility.
gb-22746128B71403115718321,idn-adm2-gb-22746128b71403115718321,gb-22746128B71403115718321,remapped_to_canonical_id,IDN-ADM2-2020-CODAB-geoboundaries,IDN-ADM2-2020-geoboundaries-22746128,no,Adapter maps legacy geometry ID to canonical stable ID; geometry ID is unchanged in GeoJSON for compatibility.
gb-22746128B65756496772256,idn-adm2-gb-22746128b65756496772256,gb-22746128B65756496772256,remapped_to_canonical_id,IDN-ADM2-2020-CODAB-geoboundaries,IDN-ADM2-2020-geoboundaries-22746128,no,Adapter maps legacy geometry ID to canonical stable ID; geometry ID is unchanged in GeoJSON for compatibility.
gb-22746128B5734020897269,idn-adm2-gb-22746128b5734020897269,gb-22746128B5734020897269,remapped_to_canonical_id,IDN-ADM2-2020-CODAB-geoboundaries,IDN-ADM2-2020-geoboundaries-22746128,no,Adapter maps legacy geometry ID to canonical stable ID; geometry ID is unchanged in GeoJSON for compatibility.
gb-22746128B99426029309213,idn-adm2-gb-22746128b99426029309213,gb-22746128B99426029309213,remapped_to_canonical_id,IDN-ADM2-2020-CODAB-geoboundaries,IDN-ADM2-2020-geoboundaries-22746128,no,Adapter maps legacy geometry ID to canonical stable ID; geometry ID is unchanged in GeoJSON for compatibility.
gb-22746128B63895215577583,idn-adm2-gb-22746128b63895215577583,gb-22746128B63895215577583,remapped_to_canonical_id,IDN-ADM2-2020-CODAB-geoboundaries,IDN-ADM2-2020-geoboundaries-22746128,no,Adapter maps legacy geometry ID to canonical stable ID; geometry ID is unchanged in GeoJSON for compatibility.
gb-22746128B98133955192071,idn-adm2-gb-22746128b98133955192071,gb-22746128B98133955192071,remapped_to_canonical_id,IDN-ADM2-2020-CODAB-geoboundaries,IDN-ADM2-2020-geoboundaries-22746128,no,Adapter maps legacy geometry ID to canonical stable ID; geometry ID is unchanged in GeoJSON for compatibility.
gb-22746128B38105670760260,idn-adm2-gb-22746128b38105670760260,gb-22746128B38105670760260,remapped_to_canonical_id,IDN-ADM2-2020-CODAB-geoboundaries,IDN-ADM2-2020-geoboundaries-22746128,no,Adapter maps legacy geometry ID to canonical stable ID; geometry ID is unchanged in GeoJSON for compatibility.
gb-22746128B90516172699691,idn-adm2-gb-22746128b90516172699691,gb-22746128B90516172699691,remapped_to_canonical_id,IDN-ADM2-2020-CODAB-geoboundaries,IDN-ADM2-2020-geoboundaries-22746128,no,Adapter maps legacy geometry ID to canonical stable ID; geometry ID is unchanged in GeoJSON for compatibility.
gb-22746128B795310620233,idn-adm2-gb-22746128b795310620233,gb-22746128B795310620233,ambiguous_metadata,IDN-ADM2-2020-CODAB-geoboundaries,IDN-ADM2-2020-geoboundaries-22746128,yes,"Geometry feature remains usable by legacy geometry ID, but official metadata is unresolved."
gb-22746128B26432903559283,idn-adm2-gb-22746128b26432903559283,gb-22746128B26432903559283,remapped_to_canonical_id,IDN-ADM2-2020-CODAB-geoboundaries,IDN-ADM2-2020-geoboundaries-22746128,no,Adapter maps legacy geometry ID to canonical stable ID; geometry ID is unchanged in GeoJSON for compatibility.
gb-22746128B96188894812390,idn-adm2-gb-22746128b96188894812390,gb-22746128B96188894812390,remapped_to_canonical_id,IDN-ADM2-2020-CODAB-geoboundaries,IDN-ADM2-2020-geoboundaries-22746128,no,Adapter maps legacy geometry ID to canonical stable ID; geometry ID is unchanged in GeoJSON for compatibility.
gb-22746128B32446581498560,idn-adm2-gb-22746128b32446581498560,gb-22746128B32446581498560,remapped_to_canonical_id,IDN-ADM2-2020-CODAB-geoboundaries,IDN-ADM2-2020-geoboundaries-22746128,no,Adapter maps legacy geometry ID to canonical stable ID; geometry ID is unchanged in GeoJSON for compatibility.
gb-22746128B29274337249674,idn-adm2-gb-22746128b29274337249674,gb-22746128B29274337249674,remapped_to_canonical_id,IDN-ADM2-2020-CODAB-geoboundaries,IDN-ADM2-2020-geoboundaries-22746128,no,Adapter maps legacy geometry ID to canonical stable ID; geometry ID is unchanged in GeoJSON for compatibility.
gb-22746128B39825953538573,idn-adm2-gb-22746128b39825953538573,gb-22746128B39825953538573,remapped_to_canonical_id,IDN-ADM2-2020-CODAB-geoboundaries,IDN-ADM2-2020-geoboundaries-22746128,no,Adapter maps legacy geometry ID to canonical stable ID; geometry ID is unchanged in GeoJSON for compatibility.
gb-22746128B70372019871554,idn-adm2-gb-22746128b70372019871554,gb-22746128B70372019871554,remapped_to_canonical_id,IDN-ADM2-2020-CODAB-geoboundaries,IDN-ADM2-2020-geoboundaries-22746128,no,Adapter maps legacy geometry ID to canonical stable ID; geometry ID is unchanged in GeoJSON for compatibility.
gb-22746128B23924471266348,idn-adm2-gb-22746128b23924471266348,gb-22746128B23924471266348,remapped_to_canonical_id,IDN-ADM2-2020-CODAB-geoboundaries,IDN-ADM2-2020-geoboundaries-22746128,no,Adapter maps legacy geometry ID to canonical stable ID; geometry ID is unchanged in GeoJSON for compatibility.
gb-22746128B54866510421393,idn-adm2-gb-22746128b54866510421393,gb-22746128B54866510421393,remapped_to_canonical_id,IDN-ADM2-2020-CODAB-geoboundaries,IDN-ADM2-2020-geoboundaries-22746128,no,Adapter maps legacy geometry ID to canonical stable ID; geometry ID is unchanged in GeoJSON for compatibility.
gb-22746128B84212736337013,idn-adm2-gb-22746128b84212736337013,gb-22746128B84212736337013,remapped_to_canonical_id,IDN-ADM2-2020-CODAB-geoboundaries,IDN-ADM2-2020-geoboundaries-22746128,no,Adapter maps legacy geometry ID to canonical stable ID; geometry ID is unchanged in GeoJSON for compatibility.
gb-22746128B56500782521831,idn-adm2-gb-22746128b56500782521831,gb-22746128B56500782521831,remapped_to_canonical_id,IDN-ADM2-2020-CODAB-geoboundaries,IDN-ADM2-2020-geoboundaries-22746128,no,Adapter maps legacy geometry ID to canonical stable ID; geometry ID is unchanged in GeoJSON for compatibility.
gb-22746128B26074251210079,idn-adm2-gb-22746128b26074251210079,gb-22746128B26074251210079,remapped_to_canonical_id,IDN-ADM2-2020-CODAB-geoboundaries,IDN-ADM2-2020-geoboundaries-22746128,no,Adapter maps legacy geometry ID to canonical stable ID; geometry ID is unchanged in GeoJSON for compatibility.
gb-22746128B29146649309875,idn-adm2-gb-22746128b29146649309875,gb-22746128B29146649309875,remapped_to_canonical_id,IDN-ADM2-2020-CODAB-geoboundaries,IDN-ADM2-2020-geoboundaries-22746128,no,Adapter maps legacy geometry ID to canonical stable ID; geometry ID is unchanged in GeoJSON for compatibility.
gb-22746128B8237986094994,idn-adm2-gb-22746128b8237986094994,gb-22746128B8237986094994,remapped_to_canonical_id,IDN-ADM2-2020-CODAB-geoboundaries,IDN-ADM2-2020-geoboundaries-22746128,no,Adapter maps legacy geometry ID to canonical stable ID; geometry ID is unchanged in GeoJSON for compatibility.
gb-22746128B97494513966687,idn-adm2-gb-22746128b97494513966687,gb-22746128B97494513966687,remapped_to_canonical_id,IDN-ADM2-2020-CODAB-geoboundaries,IDN-ADM2-2020-geoboundaries-22746128,no,Adapter maps legacy geometry ID to canonical stable ID; geometry ID is unchanged in GeoJSON for compatibility.
gb-22746128B6637644559706,idn-adm2-gb-22746128b6637644559706,gb-22746128B6637644559706,remapped_to_canonical_id,IDN-ADM2-2020-CODAB-geoboundaries,IDN-ADM2-2020-geoboundaries-22746128,no,Adapter maps legacy geometry ID to canonical stable ID; geometry ID is unchanged in GeoJSON for compatibility.
